min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,$<training_time
0,1,1,1,1,1,0,0,0,1,0,189.7576387
0,1,1,1,1,1,0,0,0,1,1,189.7878382
0,1,1,1,1,1,0,0,1,0,0,193.251646
0,1,1,1,1,1,0,0,1,0,1,192.9689219
0,1,1,1,1,1,0,0,1,1,0,189.4103353
0,1,1,1,1,1,0,0,1,1,1,165.5314977
0,1,1,1,1,1,0,1,0,0,0,345.0171978
0,1,1,1,1,1,0,1,0,0,1,363.1270585
0,1,1,1,1,1,0,1,0,1,0,339.6464362
0,1,1,1,1,1,0,1,0,1,1,340.5113256
0,1,1,1,1,1,0,1,1,0,0,349.87409
0,1,1,1,1,1,0,1,1,0,1,350.1934879
0,1,1,1,1,1,0,1,1,1,0,340.5794067
0,1,1,1,1,1,0,1,1,1,1,339.9128721
0,1,1,1,1,1,1,0,0,0,0,150.9201691
0,1,1,1,1,1,1,0,0,0,1,106.3168612
0,1,1,1,1,1,1,0,0,1,0,149.7435064
0,1,1,1,1,1,1,0,0,1,1,149.566467
0,1,1,1,1,1,1,0,1,0,0,149.2306011
0,1,1,1,1,1,1,0,1,0,1,148.8766396
0,1,1,1,1,1,1,0,1,1,0,149.7523019
0,1,1,1,1,1,1,0,1,1,1,149.5826826
0,1,1,1,1,1,1,1,0,0,0,269.9662127
0,1,1,1,1,1,1,1,0,0,1,270.2066298
0,1,1,1,1,1,1,1,0,1,0,265.592798
0,1,1,1,1,1,1,1,0,1,1,265.311048
0,1,1,1,1,1,1,1,1,0,0,264.5233767
0,1,1,1,1,1,1,1,1,0,1,264.3181372
0,1,1,1,1,1,1,1,1,1,0,265.6653249
0,1,1,1,1,1,1,1,1,1,1,222.4101131
1,0,0,0,0,0,0,0,0,0,0,108.311619
1,0,0,0,0,0,0,0,0,0,1,110.2453482
1,0,0,0,0,0,0,0,0,1,0,108.26668
1,0,0,0,0,0,0,0,0,1,1,108.4914255
1,0,0,0,0,0,0,0,1,0,0,108.1953104
1,0,0,0,0,0,0,0,1,0,1,108.3786237
1,0,0,0,0,0,0,0,1,1,0,108.6149004
1,0,0,0,0,0,0,0,1,1,1,108.5515015
1,0,0,0,0,0,0,1,0,0,0,170.1853032
1,0,0,0,0,0,0,1,0,0,1,170.3984392
1,0,0,0,0,0,0,1,0,1,0,170.586381
1,0,0,0,0,0,0,1,0,1,1,172.3061306
1,0,0,0,0,0,0,1,1,0,0,171.8101821
1,0,0,0,0,0,0,1,1,0,1,172.4435649
1,0,0,0,0,0,0,1,1,1,0,172.2694328
1,0,0,0,0,0,0,1,1,1,1,170.4184797
1,0,0,0,0,0,1,0,0,0,0,84.53770995
1,0,0,0,0,0,1,0,0,0,1,82.92734432
1,0,0,0,0,0,1,0,0,1,0,82.86412787
1,0,0,0,0,0,1,0,0,1,1,40.71163154
1,0,0,0,0,0,1,0,1,0,0,82.93909645
1,0,0,0,0,0,1,0,1,0,1,82.66646886
1,0,0,0,0,0,1,0,1,1,0,84.57204461
1,0,0,0,0,0,1,0,1,1,1,83.03461766
1,0,0,0,0,0,1,1,0,0,0,127.6724179
1,0,0,0,0,0,1,1,0,0,1,128.5199995
1,0,0,0,0,0,1,1,0,1,0,130.4831965
1,0,0,0,0,0,1,1,0,1,1,128.2891121
1,0,0,0,0,0,1,1,1,0,0,127.6021633
1,0,0,0,0,0,1,1,1,0,1,127.5085232
1,0,0,0,0,0,1,1,1,1,0,127.8351178
1,0,0,0,0,0,1,1,1,1,1,127.9008887
1,0,0,0,0,1,0,0,0,0,0,108.2356846
1,0,0,0,0,1,0,0,0,0,1,108.2458925
1,0,0,0,0,1,0,0,0,1,0,108.6505888
1,0,0,0,0,1,0,0,0,1,1,109.2312498
1,0,0,0,0,1,0,0,1,0,0,108.7688718
1,0,0,0,0,1,0,0,1,0,1,108.9946752
1,0,0,0,0,1,0,0,1,1,0,109.061954
1,0,0,0,0,1,0,0,1,1,1,108.0619018
1,0,0,0,0,1,0,1,0,0,0,169.9343481
1,0,0,0,0,1,0,1,0,0,1,172.4148748
1,0,0,0,0,1,0,1,0,1,0,172.6351633
1,0,0,0,0,1,0,1,0,1,1,165.3200841
1,0,0,0,0,1,0,1,1,0,0,136.596195
1,0,0,0,0,1,0,1,1,0,1,171.8282719
1,0,0,0,0,1,0,1,1,1,0,171.6301384
1,0,0,0,0,1,0,1,1,1,1,170.1017005
1,0,0,0,0,1,1,0,0,0,0,82.54028273
1,0,0,0,0,1,1,0,0,0,1,84.72364736
1,0,0,0,0,1,1,0,0,1,0,83.26906872
1,0,0,0,0,1,1,0,0,1,1,82.63231039
1,0,0,0,0,1,1,0,1,0,0,84.49459481
1,0,0,0,0,1,1,0,1,0,1,82.8130343
1,0,0,0,0,1,1,0,1,1,0,82.95644927
1,0,0,0,0,1,1,0,1,1,1,83.07368183
1,0,0,0,0,1,1,1,0,0,0,127.4958436
1,0,0,0,0,1,1,1,0,0,1,127.9163399
1,0,0,0,0,1,1,1,0,1,0,129.5987656
1,0,0,0,0,1,1,1,0,1,1,127.7825048
1,0,0,0,0,1,1,1,1,0,0,127.8228621
1,0,0,0,0,1,1,1,1,0,1,127.5861647
1,0,0,0,0,1,1,1,1,1,0,127.5882039
1,0,0,0,0,1,1,1,1,1,1,120.6629207
1,0,0,0,1,0,0,0,0,0,0,79.04362249
1,0,0,0,1,0,0,0,0,0,1,107.2306206
1,0,0,0,1,0,0,0,0,1,0,107.4552135
1,0,0,0,1,0,0,0,0,1,1,107.6581426
1,0,0,0,1,0,0,0,1,0,0,109.3673122
1,0,0,0,1,0,0,0,1,0,1,109.5432656
1,0,0,0,1,0,0,0,1,1,0,107.8670299
1,0,0,0,1,0,0,0,1,1,1,108.0107012
1,0,0,0,1,0,0,1,0,0,0,170.1270962
1,0,0,0,1,0,0,1,0,0,1,172.4573848
1,0,0,0,1,0,0,1,0,1,0,170.4105411
1,0,0,0,1,0,0,1,0,1,1,170.7094414
1,0,0,0,1,0,0,1,1,0,0,170.580333
1,0,0,0,1,0,0,1,1,0,1,172.5760729
1,0,0,0,1,0,0,1,1,1,0,170.8944209
1,0,0,0,1,0,0,1,1,1,1,170.8675692
1,0,0,0,1,0,1,0,0,0,0,82.27375793
1,0,0,0,1,0,1,0,0,0,1,82.62992358
1,0,0,0,1,0,1,0,0,1,0,82.55537558
1,0,0,0,1,0,1,0,0,1,1,84.29748726
1,0,0,0,1,0,1,0,1,0,0,84.35460639
1,0,0,0,1,0,1,0,1,0,1,82.98331618
1,0,0,0,1,0,1,0,1,1,0,82.4832747
1,0,0,0,1,0,1,0,1,1,1,82.35588622
1,0,0,0,1,0,1,1,0,0,0,128.5258656
1,0,0,0,1,0,1,1,0,0,1,128.5124445
1,0,0,0,1,0,1,1,0,1,0,128.4594045
1,0,0,0,1,0,1,1,0,1,1,128.3443854
1,0,0,0,1,0,1,1,1,0,0,128.020813
1,0,0,0,1,0,1,1,1,0,1,86.07852173
1,0,0,0,1,0,1,1,1,1,0,130.4119439
1,0,0,0,1,0,1,1,1,1,1,128.9888699
1,0,0,0,1,1,0,0,0,0,0,108.4799404
1,0,0,0,1,1,0,0,0,0,1,108.1480346
1,0,0,0,1,1,0,0,0,1,0,108.3113029
1,0,0,0,1,1,0,0,0,1,1,108.6010528
1,0,0,0,1,1,0,0,1,0,0,110.4676878
1,0,0,0,1,1,0,0,1,0,1,108.2318461
1,0,0,0,1,1,0,0,1,1,0,110.3182368
1,0,0,0,1,1,0,0,1,1,1,108.4489224
1,0,0,0,1,1,0,1,0,0,0,171.5474722
1,0,0,0,1,1,0,1,0,0,1,171.0948021
1,0,0,0,1,1,0,1,0,1,0,171.1564548
1,0,0,0,1,1,0,1,0,1,1,171.3896801
1,0,0,0,1,1,0,1,1,0,0,173.3055763
1,0,0,0,1,1,0,1,1,0,1,173.2854266
1,0,0,0,1,1,0,1,1,1,0,171.3741765
1,0,0,0,1,1,0,1,1,1,1,171.5649526
1,0,0,0,1,1,1,0,0,0,0,83.09926724
1,0,0,0,1,1,1,0,0,0,1,83.28705645
1,0,0,0,1,1,1,0,0,1,0,83.06923556
1,0,0,0,1,1,1,0,0,1,1,83.06813383
1,0,0,0,1,1,1,0,1,0,0,40.01802683
1,0,0,0,1,1,1,0,1,0,1,82.90465617
1,0,0,0,1,1,1,0,1,1,0,83.27578855
1,0,0,0,1,1,1,0,1,1,1,83.49423385
1,0,0,0,1,1,1,1,0,0,0,129.4007664
1,0,0,0,1,1,1,1,0,0,1,128.7820754
1,0,0,0,1,1,1,1,0,1,0,129.0994515
1,0,0,0,1,1,1,1,0,1,1,129.5663483
1,0,0,0,1,1,1,1,1,0,0,131.0632768
1,0,0,0,1,1,1,1,1,0,1,128.8474617
1,0,0,0,1,1,1,1,1,1,0,129.1942811
1,0,0,0,1,1,1,1,1,1,1,128.6946247
1,0,0,1,0,0,0,0,0,0,0,380.7940521
1,0,0,1,0,0,0,0,0,0,1,382.8385162
1,0,0,1,0,0,0,0,0,1,0,361.2384293
1,0,0,1,0,0,0,0,0,1,1,360.8384571
1,0,0,1,0,0,0,0,1,0,0,318.9280424
1,0,0,1,0,0,0,0,1,0,1,362.3377059
1,0,0,1,0,0,0,0,1,1,0,360.0960279
1,0,0,1,0,0,0,0,1,1,1,358.7969131
1,0,0,1,0,0,0,1,0,0,0,671.5476196
1,0,0,1,0,0,0,1,0,0,1,670.5515239
1,0,0,1,0,0,0,1,0,1,0,625.9447083
1,0,0,1,0,0,0,1,0,1,1,617.7688882
1,0,0,1,0,0,0,1,1,0,0,644.8615608
1,0,0,1,0,0,0,1,1,0,1,642.2470748
1,0,0,1,0,0,0,1,1,1,0,638.0025287
1,0,0,1,0,0,0,1,1,1,1,598.0698042
1,0,0,1,0,0,1,0,0,0,0,293.8849287
1,0,0,1,0,0,1,0,0,0,1,295.3425157
1,0,0,1,0,0,1,0,0,1,0,292.7693739
1,0,0,1,0,0,1,0,0,1,1,292.0701785
1,0,0,1,0,0,1,0,1,0,0,290.4116943
1,0,0,1,0,0,1,0,1,0,1,303.4914541
1,0,0,1,0,0,1,0,1,1,0,295.546623
1,0,0,1,0,0,1,0,1,1,1,298.064966
1,0,0,1,0,0,1,1,0,0,0,481.2914164
1,0,0,1,0,0,1,1,0,0,1,521.1129975
1,0,0,1,0,0,1,1,0,1,0,515.5956626
1,0,0,1,0,0,1,1,0,1,1,516.4537065
1,0,0,1,0,0,1,1,1,0,0,517.9198248
1,0,0,1,0,0,1,1,1,0,1,551.8570585
1,0,0,1,0,0,1,1,1,1,0,505.9011171
1,0,0,1,0,0,1,1,1,1,1,503.3647447
1,0,0,1,0,1,0,0,0,0,0,381.3865612
1,0,0,1,0,1,0,0,0,0,1,382.3316202
1,0,0,1,0,1,0,0,0,1,0,362.7134163
1,0,0,1,0,1,0,0,0,1,1,362.7240434
1,0,0,1,0,1,0,0,1,0,0,367.3749151
1,0,0,1,0,1,0,0,1,0,1,367.6240525
1,0,0,1,0,1,0,0,1,1,0,321.4059505
1,0,0,1,0,1,0,0,1,1,1,362.0128481
1,0,0,1,0,1,0,1,0,0,0,676.169667
1,0,0,1,0,1,0,1,0,0,1,678.6788273
1,0,0,1,0,1,0,1,0,1,0,606.5711615
1,0,0,1,0,1,0,1,0,1,1,648.2717819
1,0,0,1,0,1,0,1,1,0,0,653.398288
1,0,0,1,0,1,0,1,1,0,1,650.4554434
1,0,0,1,0,1,0,1,1,1,0,646.5780652
1,0,0,1,0,1,0,1,1,1,1,644.2772055
1,0,0,1,0,1,1,0,0,0,0,298.6052773
1,0,0,1,0,1,1,0,0,0,1,251.2024412
1,0,0,1,0,1,1,0,0,1,0,296.5791175
1,0,0,1,0,1,1,0,0,1,1,294.847887
1,0,0,1,0,1,1,0,1,0,0,293.8584101
1,0,0,1,0,1,1,0,1,0,1,294.9077504
1,0,0,1,0,1,1,0,1,1,0,300.414695
1,0,0,1,0,1,1,0,1,1,1,296.5968027
1,0,0,1,0,1,1,1,0,0,0,525.6764865
1,0,0,1,0,1,1,1,0,0,1,524.7005773
1,0,0,1,0,1,1,1,0,1,0,480.4029055
1,0,0,1,0,1,1,1,0,1,1,522.6340721
1,0,0,1,0,1,1,1,1,0,0,520.4437747
1,0,0,1,0,1,1,1,1,0,1,519.8313591
1,0,0,1,0,1,1,1,1,1,0,526.3587482
1,0,0,1,0,1,1,1,1,1,1,482.9685092
1,0,0,1,1,0,0,0,0,0,0,391.0276089
1,0,0,1,1,0,0,0,0,0,1,391.3471377
1,0,0,1,1,0,0,0,0,1,0,369.9374373
1,0,0,1,1,0,0,0,0,1,1,370.9520261
1,0,0,1,1,0,0,0,1,0,0,378.5255117
1,0,0,1,1,0,0,0,1,0,1,361.809444
1,0,0,1,1,0,0,0,1,1,0,348.3355722
1,0,0,1,1,0,0,0,1,1,1,368.807194
1,0,0,1,1,0,0,1,0,0,0,708.6038818
1,0,0,1,1,0,0,1,0,0,1,706.4056425
1,0,0,1,1,0,0,1,0,1,0,658.4925473
1,0,0,1,1,0,0,1,0,1,1,621.2042148
1,0,0,1,1,0,0,1,1,0,0,675.50034
1,0,0,1,1,0,0,1,1,0,1,673.0897028
1,0,0,1,1,0,0,1,1,1,0,658.6077824
1,0,0,1,1,0,0,1,1,1,1,616.1486022
1,0,0,1,1,0,1,0,0,0,0,295.4316711
1,0,0,1,1,0,1,0,0,0,1,298.00302
1,0,0,1,1,0,1,0,0,1,0,295.5082278
1,0,0,1,1,0,1,0,0,1,1,294.8907669
1,0,0,1,1,0,1,0,1,0,0,295.1359808
1,0,0,1,1,0,1,0,1,0,1,293.3658261
1,0,0,1,1,0,1,0,1,1,0,291.7988784
1,0,0,1,1,0,1,0,1,1,1,292.9354184
1,0,0,1,1,0,1,1,0,0,0,528.6390862
1,0,0,1,1,0,1,1,0,0,1,488.4038651
1,0,0,1,1,0,1,1,0,1,0,521.9832714
1,0,0,1,1,0,1,1,0,1,1,521.8492081
1,0,0,1,1,0,1,1,1,0,0,527.0900104
1,0,0,1,1,0,1,1,1,0,1,527.1583698
1,0,0,1,1,0,1,1,1,1,0,520.1402988
1,0,0,1,1,0,1,1,1,1,1,481.7711346
1,0,0,1,1,1,0,0,0,0,0,391.8958197
1,0,0,1,1,1,0,0,0,0,1,394.321497
1,0,0,1,1,1,0,0,0,1,0,372.6228881
1,0,0,1,1,1,0,0,0,1,1,369.795464
1,0,0,1,1,1,0,0,1,0,0,377.0335023
1,0,0,1,1,1,0,0,1,0,1,377.17712
1,0,0,1,1,1,0,0,1,1,0,369.5055137
1,0,0,1,1,1,0,0,1,1,1,326.5743663
1,0,0,1,1,1,0,1,0,0,0,709.8958278
1,0,0,1,1,1,0,1,0,0,1,713.6638548
1,0,0,1,1,1,0,1,0,1,0,662.3070037
1,0,0,1,1,1,0,1,0,1,1,664.2214742
1,0,0,1,1,1,0,1,1,0,0,636.8302529
1,0,0,1,1,1,0,1,1,0,1,677.4091771
1,0,0,1,1,1,0,1,1,1,0,669.6128187
1,0,0,1,1,1,0,1,1,1,1,661.5674746
1,0,0,1,1,1,1,0,0,0,0,297.403657
1,0,0,1,1,1,1,0,0,0,1,253.1483486
1,0,0,1,1,1,1,0,0,1,0,293.3640373
1,0,0,1,1,1,1,0,0,1,1,296.5901411
1,0,0,1,1,1,1,0,1,0,0,299.507865
1,0,0,1,1,1,1,0,1,0,1,294.2163446
1,0,0,1,1,1,1,0,1,1,0,295.1462169
1,0,0,1,1,1,1,0,1,1,1,292.9218228
1,0,0,1,1,1,1,1,0,0,0,539.3182676
1,0,0,1,1,1,1,1,0,0,1,490.5967791
1,0,0,1,1,1,1,1,0,1,0,526.5823135
1,0,0,1,1,1,1,1,0,1,1,536.6001775
1,0,0,1,1,1,1,1,1,0,0,526.6086066
1,0,0,1,1,1,1,1,1,0,1,537.263284
1,0,0,1,1,1,1,1,1,1,0,529.4845796
1,0,0,1,1,1,1,1,1,1,1,485.615725
1,0,1,0,0,0,0,0,0,0,0,54.43349767
1,0,1,0,0,0,0,0,0,0,1,55.43978477
1,0,1,0,0,0,0,0,0,1,0,55.34289193
1,0,1,0,0,0,0,0,0,1,1,54.65093637
1,0,1,0,0,0,0,0,1,0,0,54.37981606
1,0,1,0,0,0,0,0,1,0,1,54.46196818
1,0,1,0,0,0,0,0,1,1,0,54.50432301
1,0,1,0,0,0,0,0,1,1,1,54.37470222
1,0,1,0,0,0,0,1,0,0,0,85.25826478
1,0,1,0,0,0,0,1,0,0,1,86.44007754
1,0,1,0,0,0,0,1,0,1,0,85.26502728
1,0,1,0,0,0,0,1,0,1,1,85.34816098
1,0,1,0,0,0,0,1,1,0,0,85.32841682
1,0,1,0,0,0,0,1,1,0,1,85.12475538
1,0,1,0,0,0,0,1,1,1,0,85.39635968
1,0,1,0,0,0,0,1,1,1,1,85.74083614
1,0,1,0,0,0,1,0,0,0,0,42.33998609
1,0,1,0,0,0,1,0,0,0,1,41.5524013
1,0,1,0,0,0,1,0,0,1,0,41.52469039
1,0,1,0,0,0,1,0,0,1,1,41.43836498
1,0,1,0,0,0,1,0,1,0,0,41.45098019
1,0,1,0,0,0,1,0,1,0,1,41.48846722
1,0,1,0,0,0,1,0,1,1,0,41.66499114
1,0,1,0,0,0,1,0,1,1,1,41.77768254
1,0,1,0,0,0,1,1,0,0,0,63.97446847
1,0,1,0,0,0,1,1,0,0,1,63.84600163
1,0,1,0,0,0,1,1,0,1,0,64.16977668
1,0,1,0,0,0,1,1,0,1,1,64.02110338
1,0,1,0,0,0,1,1,1,0,0,64.03433871
1,0,1,0,0,0,1,1,1,0,1,64.88626194
1,0,1,0,0,0,1,1,1,1,0,65.05093026
1,0,1,0,0,0,1,1,1,1,1,65.16847968
1,0,1,0,0,1,0,0,0,0,0,54.60447383
1,0,1,0,0,1,0,0,0,0,1,54.23071432
1,0,1,0,0,1,0,0,0,1,0,54.46295643
1,0,1,0,0,1,0,0,0,1,1,54.56196022
1,0,1,0,0,1,0,0,1,0,0,54.42671156
1,0,1,0,0,1,0,0,1,0,1,54.80125141
1,0,1,0,0,1,0,0,1,1,0,55.67587471
1,0,1,0,0,1,0,0,1,1,1,55.54361534
1,0,1,0,0,1,0,1,0,0,0,85.69793129
1,0,1,0,0,1,0,1,0,0,1,85.58248711
1,0,1,0,0,1,0,1,0,1,0,85.90663028
1,0,1,0,0,1,0,1,0,1,1,85.68262434
1,0,1,0,0,1,0,1,1,0,0,85.61937141
1,0,1,0,0,1,0,1,1,0,1,78.15898967
1,0,1,0,0,1,0,1,1,1,0,52.50587416
1,0,1,0,0,1,0,1,1,1,1,85.59314179
1,0,1,0,0,1,1,0,0,0,0,41.83361459
1,0,1,0,0,1,1,0,0,0,1,42.65244484
1,0,1,0,0,1,1,0,0,1,0,41.68518829
1,0,1,0,0,1,1,0,0,1,1,42.08401418
1,0,1,0,0,1,1,0,1,0,0,41.88624692
1,0,1,0,0,1,1,0,1,0,1,42.61808276
1,0,1,0,0,1,1,0,1,1,0,41.94036746
1,0,1,0,0,1,1,0,1,1,1,42.75283742
1,0,1,0,0,1,1,1,0,0,0,64.51728678
1,0,1,0,0,1,1,1,0,0,1,64.37404728
1,0,1,0,0,1,1,1,0,1,0,64.56852412
1,0,1,0,0,1,1,1,0,1,1,64.37813497
1,0,1,0,0,1,1,1,1,0,0,64.47011352
1,0,1,0,0,1,1,1,1,0,1,65.46249127
1,0,1,0,0,1,1,1,1,1,0,64.87388539
1,0,1,0,0,1,1,1,1,1,1,64.8540926
1,0,1,0,1,0,0,0,0,0,0,54.24887013
1,0,1,0,1,0,0,0,0,0,1,54.29075694
1,0,1,0,1,0,0,0,0,1,0,54.30135202
1,0,1,0,1,0,0,0,0,1,1,54.243011
1,0,1,0,1,0,0,0,1,0,0,54.11193514
1,0,1,0,1,0,0,0,1,0,1,55.26024175
1,0,1,0,1,0,0,0,1,1,0,54.27841473
1,0,1,0,1,0,0,0,1,1,1,55.26833582
1,0,1,0,1,0,0,1,0,0,0,86.44141555
1,0,1,0,1,0,0,1,0,0,1,85.45982504
1,0,1,0,1,0,0,1,0,1,0,86.64830542
1,0,1,0,1,0,0,1,0,1,1,85.5999732
1,0,1,0,1,0,0,1,1,0,0,85.73650789
1,0,1,0,1,0,0,1,1,0,1,85.56413841
1,0,1,0,1,0,0,1,1,1,0,85.6606636
1,0,1,0,1,0,0,1,1,1,1,85.83839989
1,0,1,0,1,0,1,0,0,0,0,41.35472322
1,0,1,0,1,0,1,0,0,0,1,41.27111292
1,0,1,0,1,0,1,0,0,1,0,41.50887203
1,0,1,0,1,0,1,0,0,1,1,42.43842983
1,0,1,0,1,0,1,0,1,0,0,41.50842977
1,0,1,0,1,0,1,0,1,0,1,41.40977192
1,0,1,0,1,0,1,0,1,1,0,41.50912261
1,0,1,0,1,0,1,0,1,1,1,41.30532932
1,0,1,0,1,0,1,1,0,0,0,65.01127434
1,0,1,0,1,0,1,1,0,0,1,64.54510498
1,0,1,0,1,0,1,1,0,1,0,64.37358451
1,0,1,0,1,0,1,1,0,1,1,64.15382552
1,0,1,0,1,0,1,1,1,0,0,64.99367595
1,0,1,0,1,0,1,1,1,0,1,64.32351995
1,0,1,0,1,0,1,1,1,1,0,64.47270346
1,0,1,0,1,0,1,1,1,1,1,39.98251724
1,0,1,0,1,1,0,0,0,0,0,37.54491782
1,0,1,0,1,1,0,0,0,0,1,54.48204279
1,0,1,0,1,1,0,0,0,1,0,54.6518321
1,0,1,0,1,1,0,0,0,1,1,55.55692148
1,0,1,0,1,1,0,0,1,0,0,54.47737336
1,0,1,0,1,1,0,0,1,0,1,54.86721802
1,0,1,0,1,1,0,0,1,1,0,54.67447042
1,0,1,0,1,1,0,0,1,1,1,55.83459878
1,0,1,0,1,1,0,1,0,0,0,86.15531158
1,0,1,0,1,1,0,1,0,0,1,86.10153461
1,0,1,0,1,1,0,1,0,1,0,86.49940157
1,0,1,0,1,1,0,1,0,1,1,87.34757304
1,0,1,0,1,1,0,1,1,0,0,86.29538059
1,0,1,0,1,1,0,1,1,0,1,87.44234252
1,0,1,0,1,1,0,1,1,1,0,86.14590192
1,0,1,0,1,1,0,1,1,1,1,86.54268646
1,0,1,0,1,1,1,0,0,0,0,41.77740264
1,0,1,0,1,1,1,0,0,0,1,41.67631531
1,0,1,0,1,1,1,0,0,1,0,41.82276607
1,0,1,0,1,1,1,0,0,1,1,41.91391134
1,0,1,0,1,1,1,0,1,0,0,41.71089625
1,0,1,0,1,1,1,0,1,0,1,41.68075585
1,0,1,0,1,1,1,0,1,1,0,42.12519431
1,0,1,0,1,1,1,0,1,1,1,42.87628698
1,0,1,0,1,1,1,1,0,0,0,64.97936583
1,0,1,0,1,1,1,1,0,0,1,65.73494887
1,0,1,0,1,1,1,1,0,1,0,66.29482174
1,0,1,0,1,1,1,1,0,1,1,65.31200624
1,0,1,0,1,1,1,1,1,0,0,64.94198036
1,0,1,0,1,1,1,1,1,0,1,65.20512986
1,0,1,0,1,1,1,1,1,1,0,65.19073987
1,0,1,0,1,1,1,1,1,1,1,66.08208203
1,0,1,1,0,0,0,0,0,0,0,197.9268706
1,0,1,1,0,0,0,0,0,0,1,198.2718947
1,0,1,1,0,0,0,0,0,1,0,179.8351231
1,0,1,1,0,0,0,0,0,1,1,181.254467
1,0,1,1,0,0,0,0,1,0,0,183.6733174
1,0,1,1,0,0,0,0,1,0,1,141.2540145
1,0,1,1,0,0,0,0,1,1,0,178.7810907
1,0,1,1,0,0,0,0,1,1,1,178.7092032
1,0,1,1,0,0,0,1,0,0,0,344.7986004
1,0,1,1,0,0,0,1,0,0,1,340.7967992
1,0,1,1,0,0,0,1,0,1,0,307.5222769
1,0,1,1,0,0,0,1,0,1,1,307.3802149
1,0,1,1,0,0,0,1,1,0,0,313.0466554
1,0,1,1,0,0,0,1,1,0,1,312.5741153
1,0,1,1,0,0,0,1,1,1,0,305.8292274
1,0,1,1,0,0,0,1,1,1,1,310.2723575
1,0,1,1,0,0,1,0,0,0,0,150.7360792
1,0,1,1,0,0,1,0,0,0,1,107.2399549
1,0,1,1,0,0,1,0,0,1,0,149.2227497
1,0,1,1,0,0,1,0,0,1,1,147.3845732
1,0,1,1,0,0,1,0,1,0,0,146.6512253
1,0,1,1,0,0,1,0,1,0,1,148.3489413
1,0,1,1,0,0,1,0,1,1,0,147.788419
1,0,1,1,0,0,1,0,1,1,1,147.6424522
1,0,1,1,0,0,1,1,0,0,0,264.2862632
1,0,1,1,0,0,1,1,0,0,1,263.8387637
1,0,1,1,0,0,1,1,0,1,0,258.1001501
1,0,1,1,0,0,1,1,0,1,1,257.0878417
1,0,1,1,0,0,1,1,1,0,0,257.1156874
1,0,1,1,0,0,1,1,1,0,1,260.9105394
1,0,1,1,0,0,1,1,1,1,0,259.1017835
1,0,1,1,0,0,1,1,1,1,1,216.7024834
1,0,1,1,0,1,0,0,0,0,0,198.634424
1,0,1,1,0,1,0,0,0,0,1,198.6351452
1,0,1,1,0,1,0,0,0,1,0,180.9096792
1,0,1,1,0,1,0,0,0,1,1,180.726465
1,0,1,1,0,1,0,0,1,0,0,184.8074923
1,0,1,1,0,1,0,0,1,0,1,185.0979424
1,0,1,1,0,1,0,0,1,1,0,181.5144005
1,0,1,1,0,1,0,0,1,1,1,180.6706455
1,0,1,1,0,1,0,1,0,0,0,345.4950547
1,0,1,1,0,1,0,1,0,0,1,343.4309735
1,0,1,1,0,1,0,1,0,1,0,307.4955912
1,0,1,1,0,1,0,1,0,1,1,308.6482861
1,0,1,1,0,1,0,1,1,0,0,313.5899189
1,0,1,1,0,1,0,1,1,0,1,313.4888427
1,0,1,1,0,1,0,1,1,1,0,306.0071163
1,0,1,1,0,1,0,1,1,1,1,265.3429692
1,0,1,1,0,1,1,0,0,0,0,149.1894085
1,0,1,1,0,1,1,0,0,0,1,150.8081491
1,0,1,1,0,1,1,0,0,1,0,147.5650558
1,0,1,1,0,1,1,0,0,1,1,147.7048059
1,0,1,1,0,1,1,0,1,0,0,146.1497591
1,0,1,1,0,1,1,0,1,0,1,147.8765731
1,0,1,1,0,1,1,0,1,1,0,147.9451532
1,0,1,1,0,1,1,0,1,1,1,148.6717281
1,0,1,1,0,1,1,1,0,0,0,266.5111873
1,0,1,1,0,1,1,1,0,0,1,223.0299082
1,0,1,1,0,1,1,1,0,1,0,260.6223454
1,0,1,1,0,1,1,1,0,1,1,264.7969892
1,0,1,1,0,1,1,1,1,0,0,258.1156635
1,0,1,1,0,1,1,1,1,0,1,258.5697651
1,0,1,1,0,1,1,1,1,1,0,260.382129
1,0,1,1,0,1,1,1,1,1,1,258.701417
1,0,1,1,1,0,0,0,0,0,0,196.8811121
1,0,1,1,1,0,0,0,0,0,1,196.5855579
1,0,1,1,1,0,0,0,0,1,0,187.7555804
1,0,1,1,1,0,0,0,0,1,1,187.188427
1,0,1,1,1,0,0,0,1,0,0,188.8359027
1,0,1,1,1,0,0,0,1,0,1,189.4128327
1,0,1,1,1,0,0,0,1,1,0,186.3197732
1,0,1,1,1,0,0,0,1,1,1,185.1965189
1,0,1,1,1,0,0,1,0,0,0,354.5482464
1,0,1,1,1,0,0,1,0,0,1,311.350744
1,0,1,1,1,0,0,1,0,1,0,328.8210142
1,0,1,1,1,0,0,1,0,1,1,329.718967
1,0,1,1,1,0,0,1,1,0,0,336.2995493
1,0,1,1,1,0,0,1,1,0,1,335.6598461
1,0,1,1,1,0,0,1,1,1,0,326.7549672
1,0,1,1,1,0,0,1,1,1,1,328.508049
1,0,1,1,1,0,1,0,0,0,0,149.284164
1,0,1,1,1,0,1,0,0,0,1,146.8000491
1,0,1,1,1,0,1,0,0,1,0,145.6469502
1,0,1,1,1,0,1,0,0,1,1,145.8757927
