executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,$<PERF
1,3294,0.399882084,0.109566636,8,0,1,1,1,1,90,53,0,2345
1,2524,0.102649085,0.507780811,12,1,1,1,0,1,62,59,1,2342
1,2627,0.113534761,0.549466191,3,1,0,1,1,2,39,40,1,2340
1,2583,0.547659601,0.666359502,7,0,1,1,1,2,88,15,1,2336
2,2103,0.343110414,0.827920293,3,1,0,1,1,2,29,24,1,2331
1,2713,0.492145196,0.621432912,3,0,1,0,0,2,74,59,1,2331
1,2542,0.778458678,0.809299105,10,0,1,1,1,2,51,48,1,2331
1,2287,0.211052307,0.774435711,5,0,1,0,1,2,53,36,1,2329
2,1693,0.562941011,0.817469484,1,0,0,1,1,1,77,16,0,2326
2,782,0.696647834,0.413465888,8,0,0,1,1,1,53,21,0,2325
1,2724,0.796524101,0.787869046,8,0,1,1,1,2,83,47,0,2323
1,2769,0.789630006,0.820258461,3,0,1,1,1,1,37,11,0,2322
2,2098,0.138269567,0.63529937,7,1,0,1,1,2,23,18,1,2322
2,3036,0.531835696,0.867888536,1,1,0,0,0,0,35,57,1,2322
2,1438,0.495946978,0.212060765,9,0,1,0,1,0,75,24,0,2320
2,3078,0.150716417,0.696975495,3,1,1,1,1,1,13,30,1,2317
2,2531,0.166130721,0.792763817,1,1,0,1,1,2,50,44,1,2311
1,2832,0.650361611,0.772246614,10,0,1,1,1,2,17,26,1,2308
1,2598,0.322342148,0.607797385,12,0,1,1,1,2,13,23,1,2304
2,1850,0.825287149,0.655447734,8,0,1,1,1,2,14,19,1,2302
1,2322,0.365657071,0.70549792,3,1,0,1,1,2,58,28,1,2300
1,2387,0.334700997,0.468167343,8,0,1,1,1,2,33,33,1,2300
2,959,0.393541563,0.723771293,4,1,0,1,1,0,64,42,1,2298
1,3310,0.850869024,0.600087466,3,0,1,1,1,1,67,57,0,2295
1,2875,0.392450893,0.719197466,3,0,1,1,1,2,39,47,1,2289
1,3050,0.261619931,0.704887288,3,1,0,1,1,2,73,8,1,2289
1,3077,0.718307978,0.880197596,9,0,1,1,1,2,46,63,1,2287
1,2620,0.516443968,0.699911304,11,1,1,1,1,2,52,16,0,2287
2,1174,0.350705464,0.682781513,9,1,0,0,0,2,67,64,1,2282
2,941,0.759190593,0.899608578,2,0,1,1,1,2,81,39,0,2279
1,3102,0.126181683,0.478223953,6,0,1,1,1,2,31,43,1,2268
1,2996,0.153178718,0.500637389,8,0,1,1,1,0,12,58,1,2267
1,2356,0.148973697,0.751321624,12,1,0,1,1,2,37,8,1,2267
1,2621,0.102012739,0.531993842,8,0,1,1,1,2,59,26,0,2264
2,2517,0.250271858,0.626641892,6,1,0,1,0,0,96,30,1,2262
1,2555,0.131049854,0.890615484,3,0,1,1,1,2,82,11,1,2260
1,2728,0.473135464,0.742867744,12,0,1,1,1,2,27,63,1,2259
2,1578,0.465610685,0.876410847,12,0,1,1,1,2,65,21,1,2258
1,3032,0.233982398,0.667446476,5,1,0,0,0,2,68,55,1,2250
1,3070,0.208191474,0.808520583,3,1,0,1,1,2,9,8,1,2238
1,3073,0.893449243,0.701127827,1,0,1,1,1,2,88,22,0,2234
2,1001,0.201072955,0.866157201,5,1,0,1,0,2,30,64,1,2231
2,3363,0.220502368,0.829918018,3,1,0,1,1,2,9,61,1,2229
1,2575,0.237582863,0.816868626,3,1,0,1,1,2,28,10,1,2218
1,2859,0.548498406,0.722858907,1,0,1,1,1,2,64,41,0,2217
2,1480,0.683993155,0.307532181,3,0,1,1,1,1,19,36,0,2216
2,1270,0.897393123,0.732941381,3,0,1,0,1,2,59,46,1,2208
1,3231,0.703299919,0.395744584,3,0,1,1,0,0,31,16,1,2208
2,2945,0.12947695,0.19736209,8,0,1,1,1,2,72,27,1,2192
1,2290,0.108493496,0.770660396,3,0,1,1,1,2,51,47,1,2185
1,2751,0.579021959,0.802794127,6,1,0,0,0,0,93,10,1,2185
2,799,0.262942569,0.545546002,5,1,0,1,1,2,55,27,1,2180
1,3057,0.832143559,0.758527335,10,1,0,1,1,2,87,47,1,2141
1,2735,0.543532738,0.757882808,2,0,1,1,1,2,49,14,1,2129
2,2850,0.54525131,0.501272264,11,0,0,0,1,2,18,22,0,2127
1,3191,0.539772504,0.836401304,1,1,1,1,0,0,14,23,1,2123
1,2579,0.614899947,0.612496348,9,0,1,1,1,1,27,41,1,2117
1,2274,0.275317581,0.264536172,4,1,0,1,1,2,32,60,1,2066
1,3194,0.728546529,0.581674659,11,0,1,1,1,2,43,15,0,2065
1,2217,0.101559863,0.662896031,4,0,1,1,1,1,71,20,1,1913
1,1846,0.165489023,0.723999426,12,1,0,1,1,2,93,43,1,1820
1,690,0.642393304,0.41989801,7,0,1,1,1,2,76,40,1,1818
1,1893,0.129633055,0.612663395,10,1,0,0,0,0,88,61,1,1811
1,1708,0.704268776,0.317168861,11,0,1,1,1,1,87,51,0,1803
1,1749,0.481417049,0.743953915,11,0,1,1,1,2,80,46,1,1800
1,1877,0.591494049,0.390618041,11,0,0,1,1,1,65,58,0,1758
1,1952,0.829537422,0.48516356,11,0,1,1,1,2,28,16,0,1755
1,1773,0.144959423,0.697402974,4,0,1,1,1,2,15,25,1,1736
1,1742,0.170300268,0.855218045,2,1,0,1,1,2,93,29,1,1720
1,1944,0.114371978,0.750724587,12,1,0,0,0,2,80,53,1,1709
1,1981,0.662073288,0.28091121,10,1,1,1,0,2,70,62,0,1704
1,2025,0.227812141,0.642796945,11,0,1,1,1,0,18,30,0,1704
1,1803,0.74438219,0.505523786,10,0,1,1,1,2,14,21,1,1694
1,1811,0.250443026,0.526169246,7,1,0,1,1,2,56,44,1,1693
1,2009,0.42350809,0.378253579,1,0,1,1,1,2,95,59,0,1659
1,2094,0.180778713,0.585035163,2,1,0,1,1,0,75,40,1,1651
1,1725,0.429596316,0.561550256,7,0,1,1,1,0,71,58,1,1649
1,1995,0.257786632,0.779979901,3,0,1,1,1,1,73,60,1,1644
1,1738,0.222498749,0.472227741,2,0,1,1,1,2,57,16,1,1639
1,1858,0.295069244,0.753243426,3,0,1,1,1,2,22,22,1,1636
1,2056,0.785960415,0.438388371,5,1,0,1,1,1,79,49,1,1613
1,1752,0.584136054,0.324423275,10,0,1,1,0,1,43,35,0,1611
1,1823,0.244637054,0.735243612,1,0,1,0,0,2,84,49,1,1607
1,2043,0.55857122,0.360476431,10,0,1,1,1,0,94,39,0,1603
1,2017,0.818813769,0.840156921,12,0,1,1,1,0,56,46,0,1600
1,1756,0.8631089,0.14954901,11,0,1,0,0,1,49,46,0,1592
1,1216,0.806091686,0.668115747,1,0,1,1,1,2,93,22,0,1580
1,1337,0.419027184,0.518308652,11,1,0,1,1,1,83,10,0,1578
1,2225,0.490801178,0.846233497,6,1,0,1,1,2,37,27,1,1557
1,1755,0.81324215,0.42438182,11,1,0,1,1,1,20,17,0,1555
1,1565,0.669128669,0.803684632,6,0,1,0,1,1,16,38,0,1554
1,1493,0.695802915,0.634641933,11,0,1,1,1,2,34,16,0,1541
1,1333,0.301794688,0.551208274,10,0,1,1,1,2,86,44,0,1539
1,1318,0.364788559,0.841326771,2,0,1,1,1,1,92,21,0,1536
1,777,0.121788464,0.355111413,3,0,1,1,1,1,27,32,1,1523
1,661,0.210672159,0.808247699,8,1,0,1,1,2,69,35,1,1517
1,1436,0.249215775,0.869670379,3,1,0,1,1,2,39,40,1,1514
1,716,0.693229295,0.824397688,11,0,1,1,1,2,45,20,0,1511
1,1268,0.409331186,0.631516394,1,1,0,0,0,0,43,14,1,1506
1,1008,0.265388207,0.87551321,9,1,0,1,1,2,62,26,1,1505
1,1694,0.497036771,0.371568592,12,0,1,0,0,1,25,63,0,1502
1,626,0.10050059,0.560752582,12,1,0,1,1,2,13,45,1,1501
1,2201,0.38277356,0.714630506,8,1,0,1,1,2,52,47,1,1501
1,943,0.166102114,0.861669179,12,0,1,1,1,0,49,9,1,1490
1,1051,0.249142503,0.372188505,4,0,1,1,1,2,9,48,0,1488
1,695,0.103828145,0.800608647,3,1,0,1,1,2,87,60,1,1486
1,1065,0.374793488,0.775165422,2,0,1,0,1,2,95,42,0,1484
1,1194,0.286506668,0.45884924,10,0,1,1,1,2,41,32,1,1484
1,809,0.654807653,0.726342863,6,0,0,1,0,0,12,12,1,1478
1,1980,0.274175113,0.645119439,1,1,0,1,1,2,11,51,1,1478
1,1237,0.287806667,0.594102004,12,1,0,1,1,2,85,38,1,1477
1,929,0.480934655,0.583971142,7,0,1,1,1,2,44,18,1,1475
1,1332,0.459384908,0.446355339,7,0,1,1,1,0,79,17,1,1474
1,677,0.404708575,0.655114448,2,0,1,0,0,2,24,31,1,1473
1,1174,0.13942434,0.766746793,3,1,0,1,1,2,72,58,1,1469
1,1063,0.379107264,0.52611908,9,1,1,1,1,0,38,20,1,1469
1,1396,0.300431436,0.678450062,3,0,1,1,1,2,85,13,1,1467
1,797,0.360512461,0.60873567,2,0,1,0,1,2,41,53,1,1466
1,779,0.17846318,0.858358626,3,0,1,1,1,2,38,49,1,1460
1,814,0.193993999,0.693208116,3,0,1,1,1,2,71,35,1,1456
1,1530,0.500138157,0.447445281,12,1,1,1,1,2,17,63,0,1454
1,1080,0.155638366,0.69582035,3,1,0,1,1,2,16,31,1,1452
1,588,0.274486523,0.718176828,3,0,1,1,1,2,63,50,1,1442
1,914,0.528629093,0.28162415,3,0,1,0,1,1,16,34,0,1439
1,720,0.7995953,0.694908374,4,0,1,1,1,2,21,41,1,1438
1,924,0.428283175,0.659881198,10,1,0,1,1,2,54,50,1,1432
1,1676,0.442647621,0.897012975,3,0,1,1,1,2,90,20,1,1432
1,811,0.380312881,0.434924504,6,0,1,1,1,1,28,25,0,1428
1,554,0.273607022,0.746720753,3,0,1,1,1,2,10,42,1,1423
1,1209,0.431606869,0.569409444,7,0,1,1,1,0,71,50,1,1421
1,1085,0.117899437,0.741847241,3,1,0,0,0,2,60,52,1,1417
1,952,0.740246429,0.117263325,11,1,1,1,1,2,45,14,0,1416
1,666,0.240948958,0.689459434,3,1,0,1,1,2,33,51,1,1412
1,1663,0.842653388,0.786469841,2,0,1,0,0,2,70,64,1,1412
1,970,0.21174178,0.834223989,12,1,0,1,1,2,26,37,1,1410
1,1341,0.772063823,0.568199222,4,0,1,1,1,2,78,19,1,1408
1,1962,0.860290789,0.56532264,11,0,1,1,1,2,66,19,0,1405
1,898,0.118660838,0.578911481,12,0,1,1,1,2,60,12,1,1402
1,1611,0.13647596,0.636281397,12,1,0,1,1,2,53,8,1,1395
1,1006,0.657321393,0.540929878,11,0,1,1,1,2,78,18,0,1393
1,597,0.408842485,0.746694771,1,0,1,0,1,0,85,55,1,1393
1,1639,0.636572636,0.879767638,4,0,1,1,1,1,82,33,0,1393
1,1186,0.173910186,0.234371016,3,0,1,1,1,0,26,32,0,1387
1,740,0.479263567,0.563022901,7,0,1,1,1,2,41,50,1,1384
1,774,0.646511559,0.818708266,6,0,1,1,1,2,68,51,0,1383
1,528,0.353060863,0.574925984,3,0,1,1,1,2,55,32,1,1378
1,1188,0.596763617,0.610172345,11,0,1,1,1,2,63,16,0,1377
1,1397,0.72728068,0.393135623,11,1,0,1,1,1,54,28,0,1377
1,772,0.762728418,0.597203293,11,0,1,1,1,2,26,16,0,1374
1,605,0.641263074,0.177325515,3,0,1,0,1,1,22,61,0,1372
1,562,0.355026953,0.893142392,2,1,0,1,1,2,78,24,1,1371
1,1497,0.837849724,0.791253286,6,0,1,0,0,0,69,51,1,1368
1,1322,0.222107621,0.489322087,3,1,0,1,1,2,81,23,1,1366
1,744,0.513967154,0.628525606,3,0,1,1,1,2,95,62,1,1363
1,1529,0.658209487,0.859011895,2,1,1,1,1,0,23,12,0,1356
1,1359,0.17680558,0.615674478,10,1,0,1,1,2,38,12,1,1354
1,1397,0.628000056,0.393191883,11,0,1,1,1,1,25,36,0,1351
1,1099,0.740415052,0.734987626,3,0,1,1,1,2,83,43,0,1349
1,1288,0.814655062,0.79328397,11,0,1,1,1,2,39,15,1,1344
1,1007,0.583845247,0.431107275,11,0,1,1,1,2,80,50,0,1340
1,602,0.29906678,0.659814074,3,1,0,1,1,2,82,8,1,1332
1,1438,0.215449691,0.756498419,3,0,1,1,1,1,48,30,1,1327
1,1209,0.557847871,0.564954568,11,0,1,1,1,2,28,16,0,1321
1,1372,0.635381969,0.89361848,6,0,1,1,0,0,16,17,1,1319
1,1261,0.562682461,0.673787988,1,0,1,1,1,2,64,22,0,1317
1,528,0.267530512,0.65596828,3,1,0,1,1,2,28,8,1,1313
1,544,0.816600472,0.799413662,3,0,1,1,1,2,39,8,1,1292
1,1249,0.788430207,0.781686524,1,0,1,1,1,2,83,47,0,1279
1,1262,0.636659602,0.818982773,6,0,1,1,1,2,16,51,1,1274
1,1516,0.238803011,0.638845753,12,1,0,1,1,2,93,8,1,1256
1,1174,0.140251854,0.7793141,3,0,1,1,1,2,60,47,1,1214
3,1606,0.283248329,0.870985097,11,0,1,1,1,1,35,39,0,3338
4,2817,0.76197758,0.146984389,11,0,1,0,0,1,46,36,0,3336
1,3523,0.616614524,0.513766396,11,0,1,1,1,2,28,35,0,3323
4,1806,0.66267336,0.679469196,11,0,1,0,0,1,11,31,0,3317
4,538,0.455626495,0.579272584,11,0,1,1,1,1,47,13,0,3317
4,2795,0.800816617,0.494559799,11,0,1,1,1,1,84,26,0,3306
3,1776,0.346817387,0.326350325,7,0,1,0,1,2,28,50,0,3297
4,2818,0.305346481,0.600596448,6,0,0,0,0,1,48,30,1,3268
3,3379,0.188324478,0.591829622,9,1,0,1,1,2,39,8,1,3267
4,2530,0.327208791,0.462897204,10,0,1,1,0,1,42,36,0,3259
4,1816,0.677839852,0.848729819,2,0,1,1,1,1,33,31,0,3256
3,2046,0.614000893,0.806687536,9,0,1,1,1,2,39,10,0,3243
3,528,0.309622765,0.817350983,7,1,0,1,1,2,44,8,0,3242
3,569,0.768726151,0.85570181,1,0,1,0,1,1,57,8,1,3236
3,2863,0.161824549,0.141848417,3,0,1,1,1,1,31,55,0,3234
4,2791,0.354756006,0.656792791,12,1,1,1,1,2,28,45,1,3233
4,1917,0.724698067,0.652019868,11,0,0,0,1,2,50,29,0,3232
1,3516,0.345872491,0.733837236,3,1,0,1,1,2,76,34,1,3230
3,2685,0.100931128,0.765044074,3,0,1,1,1,2,36,19,1,3226
3,3370,0.620448811,0.190464505,11,1,1,1,1,1,25,9,0,3224
3,1325,0.237699613,0.532148763,4,1,0,1,1,0,28,8,1,3216
3,2124,0.456107136,0.681051699,5,0,1,1,1,0,69,37,0,3215
2,3508,0.387991888,0.601095813,9,1,0,1,1,0,17,18,1,3211
3,2576,0.889593659,0.792956831,8,0,1,1,1,2,56,22,1,3210
3,2479,0.215084343,0.759666796,3,0,0,1,0,1,60,44,0,3209
3,514,0.374379292,0.838991135,6,1,0,1,1,0,20,8,1,3209
4,920,0.763764533,0.829644591,7,0,1,1,1,2,52,41,1,3207
4,2683,0.782342323,0.515662035,4,1,0,1,0,1,21,38,1,3205
3,3479,0.175416092,0.883544298,5,1,0,0,0,2,86,8,1,3204
3,2796,0.289007132,0.510840902,3,1,0,1,1,2,34,48,1,3203
3,3355,0.328035161,0.566672855,1,1,0,1,1,2,19,33,1,3198
4,2312,0.202652656,0.793228855,6,1,0,1,1,2,44,17,1,3197
4,2511,0.88041046,0.67061599,3,1,0,1,1,2,79,34,1,3186
3,2226,0.884103301,0.724450175,4,0,1,1,1,2,42,37,1,3182
4,2919,0.412911876,0.588842327,9,1,0,1,0,2,90,40,0,3181
4,1762,0.537709053,0.262811049,8,0,0,1,1,2,27,9,1,3178
1,3410,0.223656658,0.602397267,5,0,1,1,1,2,40,15,1,3177
4,2653,0.256392404,0.560537455,9,1,0,0,0,0,45,29,1,3177
3,2601,0.740808588,0.859572548,4,1,0,1,1,2,60,47,1,3164
4,1118,0.55214148,0.622282965,10,0,1,1,1,1,8,16,0,3161
4,2317,0.147418325,0.777408486,8,1,0,1,1,2,57,57,1,3160
4,3068,0.568658297,0.673660849,11,0,0,1,0,2,22,47,1,3159
4,2597,0.269420467,0.820355205,12,1,0,1,1,2,42,8,1,3156
4,703,0.315003716,0.806395056,3,0,1,1,0,2,10,8,1,3155
3,1713,0.715743482,0.40597937,3,1,0,1,1,2,62,60,1,3153
1,3482,0.785602433,0.869107704,6,0,1,1,1,2,65,26,1,3151
4,2953,0.28148512,0.650580133,8,1,0,1,1,0,46,47,1,3150
4,1347,0.782045555,0.77467316,1,0,1,1,1,2,58,47,0,3147
4,1431,0.748029418,0.74249472,6,0,1,1,1,2,77,58,1,3144
1,3425,0.103317335,0.594093456,2,0,1,1,1,2,70,28,1,3141
4,2566,0.196356685,0.789166812,7,1,0,1,1,2,8,8,1,3141
4,2316,0.307965532,0.684611027,12,1,0,1,1,2,63,11,1,3138
3,738,0.18810754,0.498573546,4,0,1,1,0,0,36,62,0,3138
4,2967,0.684203101,0.703740257,3,1,0,1,1,2,94,34,0,3135
3,1953,0.32119839,0.647930952,3,1,0,1,1,2,50,63,1,3130
4,2816,0.50941791,0.675746107,5,0,1,1,1,0,54,8,0,3127
4,2753,0.186664465,0.709500214,7,1,0,1,1,2,73,56,1,3127
4,552,0.438944324,0.691620653,5,0,1,0,1,1,66,54,1,3116
4,2202,0.672452205,0.642682051,12,1,0,1,1,1,40,45,0,3112
3,1653,0.874447372,0.89841569,3,0,1,1,1,2,61,8,1,3112
3,1123,0.230712314,0.730112465,3,1,0,1,1,2,92,37,1,3108
4,1218,0.40178026,0.727268949,10,1,0,0,1,0,67,35,1,3104
3,1812,0.67681699,0.411282003,12,0,1,1,1,1,40,52,1,3098
3,3247,0.24585395,0.287577013,10,0,0,1,0,1,91,36,0,3093
3,3574,0.626891849,0.246413882,4,0,1,1,0,1,74,30,0,3087
4,1886,0.578639506,0.475404784,9,0,0,1,1,2,61,52,0,3084
4,3411,0.320328891,0.846469137,7,1,0,0,0,2,30,45,1,3057
4,3165,0.676471727,0.688311576,9,1,0,1,1,2,76,59,1,3055
3,3094,0.567942273,0.639070262,11,0,1,1,1,2,51,24,1,3053
4,2497,0.871671996,0.774911621,3,1,1,1,1,1,48,29,1,3051
3,1013,0.452664935,0.759021718,5,1,0,1,1,2,59,14,1,3049
4,3490,0.185316578,0.757619751,2,0,1,1,0,1,32,19,0,3043
1,3492,0.704186095,0.294337239,5,0,1,0,0,2,21,23,0,2968
4,3409,0.412328588,0.541336583,3,1,0,1,1,2,47,46,1,2968
3,3582,0.506153269,0.707264713,8,0,1,0,0,2,15,54,0,2967
3,2936,0.828152973,0.585757195,12,0,1,0,1,2,93,28,1,2967
3,1631,0.206252344,0.898153145,11,1,0,1,0,1,24,56,1,2939
3,994,0.856821503,0.783660337,12,1,0,1,1,2,28,38,1,2925
3,3049,0.687925999,0.846409888,6,0,1,1,1,2,23,51,1,2884
4,784,0.328996738,0.441347282,1,1,0,1,1,1,86,43,0,2879
1,3528,0.898914218,0.8940398,6,0,1,1,1,1,75,24,0,2858
1,3518,0.200375199,0.56216981,3,0,1,1,1,0,91,39,1,2605
4,2990,0.831845948,0.204383793,4,0,0,1,1,1,35,12,1,2531
3,2266,0.330442512,0.62731267,6,0,0,1,1,1,96,8,0,2523
1,2706,0.60566916,0.537430396,7,0,1,1,1,2,81,47,1,2483
1,2329,0.889564059,0.72205909,10,0,1,1,1,2,92,25,1,2479
1,2962,0.229359641,0.674494118,12,1,0,1,1,2,93,39,1,2472
1,2587,0.195839093,0.784310164,9,0,1,1,1,2,83,56,1,2468
1,3119,0.33737479,0.532811063,6,0,1,1,1,2,29,42,1,2458
1,2474,0.442013556,0.670981059,7,1,0,1,1,2,66,62,1,2455
1,2641,0.590446215,0.737186903,9,0,0,1,1,2,12,11,0,2454
2,3211,0.512524239,0.482596603,11,0,1,0,1,0,34,49,1,2441
1,2499,0.60810631,0.643842948,12,0,1,1,1,2,61,52,1,2440
1,2856,0.893329526,0.802194569,5,1,0,1,0,2,19,9,1,2434
1,3020,0.470003985,0.677155831,1,0,1,1,1,2,64,64,0,2422
1,3233,0.752932939,0.886780326,8,0,0,1,1,0,91,48,1,2416
1,2640,0.736615101,0.865447071,2,0,1,1,1,2,20,28,1,2413
2,1358,0.520086829,0.453449637,9,0,0,1,1,1,48,50,0,2412
1,2696,0.439257708,0.549822855,5,0,1,1,1,2,58,64,1,2402
2,1516,0.253891761,0.520540898,2,1,0,1,1,2,18,17,1,2402
1,2849,0.167962091,0.889741599,6,0,1,0,0,2,29,15,0,2399
1,3161,0.340418542,0.761298668,6,1,0,1,1,2,94,13,1,2395
1,3059,0.421648818,0.738399477,12,0,1,0,1,2,72,54,1,2393
2,1220,0.471966914,0.348489557,3,1,1,1,1,2,41,37,0,2391
1,2462,0.294558661,0.449843473,12,1,0,1,0,0,89,55,1,2391
1,3014,0.841675519,0.629251653,1,0,1,1,1,1,55,41,1,2387
1,2801,0.748587252,0.395974999,6,0,1,0,0,0,28,34,1,2387
2,1856,0.302153072,0.481586136,7,0,1,0,1,2,8,13,0,2383
1,2608,0.311184806,0.713271993,4,0,1,1,1,2,77,54,1,2381
2,3236,0.602467002,0.711944318,1,1,1,1,1,1,89,27,0,2380
2,2501,0.158997416,0.719906466,4,1,0,1,1,2,96,25,1,2378
2,2938,0.528182389,0.335556274,12,0,1,1,1,0,35,56,1,2377
1,2952,0.184445353,0.576700191,5,1,0,1,1,2,24,47,1,2376
2,2152,0.570512771,0.249479995,11,0,1,0,0,1,30,33,1,2375
1,2844,0.558214074,0.759445125,1,0,1,1,1,2,64,22,0,2370
2,564,0.601598424,0.801885062,1,0,0,1,1,1,29,51,0,2367
2,1381,0.707328881,0.822735472,6,0,1,1,1,2,36,51,1,2361
1,3270,0.809457579,0.779558281,6,0,1,1,1,2,41,53,1,2357
1,3227,0.62934857,0.216420486,6,0,1,0,0,1,25,22,0,2357
1,2421,0.727522837,0.342774103,6,0,1,1,1,1,68,38,0,2357
2,1901,0.857587571,0.839081788,12,0,1,1,1,2,16,12,1,2356
2,876,0.465768027,0.548916698,5,0,1,1,0,2,10,61,1,2355
1,2301,0.396586313,0.669504583,5,0,1,0,1,2,15,57,1,2355
1,2370,0.715334768,0.848314128,1,0,1,1,1,2,60,9,1,2355
1,2397,0.705793171,0.763212361,1,0,1,1,1,2,48,25,1,2355
1,2615,0.871078484,0.830397025,1,0,1,1,1,2,60,47,0,2355
1,3234,0.367162643,0.614563798,9,0,1,1,1,2,32,53,1,2353
1,3002,0.124584094,0.615767995,7,0,1,0,0,2,64,43,1,2353
1,2529,0.844401207,0.875294722,1,0,1,1,1,2,83,45,0,2347
1,3294,0.399882084,0.109566636,8,0,1,1,1,1,90,53,0,2345
1,2524,0.102649085,0.507780811,12,1,1,1,0,1,62,59,1,2342
1,2627,0.113534761,0.549466191,3,1,0,1,1,2,39,40,1,2340
1,2583,0.547659601,0.666359502,7,0,1,1,1,2,88,15,1,2336
2,2103,0.343110414,0.827920293,3,1,0,1,1,2,29,24,1,2331
1,2713,0.492145196,0.621432912,3,0,1,0,0,2,74,59,1,2331
1,2542,0.778458678,0.809299105,10,0,1,1,1,2,51,48,1,2331
1,2287,0.211052307,0.774435711,5,0,1,0,1,2,53,36,1,2329
2,1693,0.562941011,0.817469484,1,0,0,1,1,1,77,16,0,2326
2,782,0.696647834,0.413465888,8,0,0,1,1,1,53,21,0,2325
1,2724,0.796524101,0.787869046,8,0,1,1,1,2,83,47,0,2323
1,2769,0.789630006,0.820258461,3,0,1,1,1,1,37,11,0,2322
2,2098,0.138269567,0.63529937,7,1,0,1,1,2,23,18,1,2322
2,3036,0.531835696,0.867888536,1,1,0,0,0,0,35,57,1,2322
2,1438,0.495946978,0.212060765,9,0,1,0,1,0,75,24,0,2320
2,3078,0.150716417,0.696975495,3,1,1,1,1,1,13,30,1,2317
2,2531,0.166130721,0.792763817,1,1,0,1,1,2,50,44,1,2311
1,2832,0.650361611,0.772246614,10,0,1,1,1,2,17,26,1,2308
1,2598,0.322342148,0.607797385,12,0,1,1,1,2,13,23,1,2304
2,1850,0.825287149,0.655447734,8,0,1,1,1,2,14,19,1,2302
1,2322,0.365657071,0.70549792,3,1,0,1,1,2,58,28,1,2300
1,2387,0.334700997,0.468167343,8,0,1,1,1,2,33,33,1,2300
2,959,0.393541563,0.723771293,4,1,0,1,1,0,64,42,1,2298
1,3310,0.850869024,0.600087466,3,0,1,1,1,1,67,57,0,2295
1,2875,0.392450893,0.719197466,3,0,1,1,1,2,39,47,1,2289
1,3050,0.261619931,0.704887288,3,1,0,1,1,2,73,8,1,2289
1,3077,0.718307978,0.880197596,9,0,1,1,1,2,46,63,1,2287
1,2620,0.516443968,0.699911304,11,1,1,1,1,2,52,16,0,2287
2,1174,0.350705464,0.682781513,9,1,0,0,0,2,67,64,1,2282
2,941,0.759190593,0.899608578,2,0,1,1,1,2,81,39,0,2279
1,3102,0.126181683,0.478223953,6,0,1,1,1,2,31,43,1,2268
1,2996,0.153178718,0.500637389,8,0,1,1,1,0,12,58,1,2267
1,2356,0.148973697,0.751321624,12,1,0,1,1,2,37,8,1,2267
1,2621,0.102012739,0.531993842,8,0,1,1,1,2,59,26,0,2264
2,2517,0.250271858,0.626641892,6,1,0,1,0,0,96,30,1,2262
1,2555,0.131049854,0.890615484,3,0,1,1,1,2,82,11,1,2260
1,2728,0.473135464,0.742867744,12,0,1,1,1,2,27,63,1,2259
2,1578,0.465610685,0.876410847,12,0,1,1,1,2,65,21,1,2258
1,3032,0.233982398,0.667446476,5,1,0,0,0,2,68,55,1,2250
1,3070,0.208191474,0.808520583,3,1,0,1,1,2,9,8,1,2238
1,3073,0.893449243,0.701127827,1,0,1,1,1,2,88,22,0,2234
2,1001,0.201072955,0.866157201,5,1,0,1,0,2,30,64,1,2231
2,3363,0.220502368,0.829918018,3,1,0,1,1,2,9,61,1,2229
1,2575,0.237582863,0.816868626,3,1,0,1,1,2,28,10,1,2218
1,2859,0.548498406,0.722858907,1,0,1,1,1,2,64,41,0,2217
2,1480,0.683993155,0.307532181,3,0,1,1,1,1,19,36,0,2216
2,1270,0.897393123,0.732941381,3,0,1,0,1,2,59,46,1,2208
1,3231,0.703299919,0.395744584,3,0,1,1,0,0,31,16,1,2208
2,2945,0.12947695,0.19736209,8,0,1,1,1,2,72,27,1,2192
1,2290,0.108493496,0.770660396,3,0,1,1,1,2,51,47,1,2185
1,2751,0.579021959,0.802794127,6,1,0,0,0,0,93,10,1,2185
2,799,0.262942569,0.545546002,5,1,0,1,1,2,55,27,1,2180
1,3057,0.832143559,0.758527335,10,1,0,1,1,2,87,47,1,2141
1,2735,0.543532738,0.757882808,2,0,1,1,1,2,49,14,1,2129
2,2850,0.54525131,0.501272264,11,0,0,0,1,2,18,22,0,2127
1,3191,0.539772504,0.836401304,1,1,1,1,0,0,14,23,1,2123
1,2579,0.614899947,0.612496348,9,0,1,1,1,1,27,41,1,2117
1,2274,0.275317581,0.264536172,4,1,0,1,1,2,32,60,1,2066
1,3194,0.728546529,0.581674659,11,0,1,1,1,2,43,15,0,2065
1,2217,0.101559863,0.662896031,4,0,1,1,1,1,71,20,1,1913
1,1846,0.165489023,0.723999426,12,1,0,1,1,2,93,43,1,1820
1,690,0.642393304,0.41989801,7,0,1,1,1,2,76,40,1,1818
1,1893,0.129633055,0.612663395,10,1,0,0,0,0,88,61,1,1811
1,1708,0.704268776,0.317168861,11,0,1,1,1,1,87,51,0,1803
1,1749,0.481417049,0.743953915,11,0,1,1,1,2,80,46,1,1800
1,1877,0.591494049,0.390618041,11,0,0,1,1,1,65,58,0,1758
